customer_id,gender,age,total_orders,price,payment_method,shopping_mall,invoice_date,Shopping Time,,,
CUST00310,Female,31,40,3720.34,Cash,VR Mall,14-09-2023,Night,,,
CUST00311,Female,22,14,4123.26,Wallet,City Centre Mall,10-04-2023,Evening,,,
CUST00312,Female,27,7,3523.3,UPI,Orion Mall,08-06-2023,Evening,,,
CUST00313,Male,19,38,4588.48,Debit Card,City Centre Mall,05-01-2023,Afternoon,,,
CUST00314,Female,45,25,4552.69,UPI,Orion Mall,04-02-2023,Morning,,,
CUST00315,Female,27,30,431.92,UPI,Orion Mall,20-12-2023,Evening,,,
CUST00316,Female,49,18,1988.09,Credit Card,Lulu Mall,23-12-2023,Afternoon,,,
CUST00317,Female,56,31,713.41,UPI,Elante Mall,25-02-2023,Afternoon,,,
CUST00318,Female,50,47,1097.67,Cash,Select Citywalk,01-02-2023,Morning,,,
CUST00319,Male,45,33,1647.91,Debit Card,Lulu Mall,21-10-2023,Morning,,,
CUST00320,Female,37,24,541.78,UPI,Select Citywalk,18-06-2023,Afternoon,,,
CUST00321,Male,39,1,3082.98,Wallet,Orion Mall,25-05-2023,Afternoon,,,
CUST00322,Female,53,18,3802.41,Cash,Ambience Mall,27-01-2023,Evening,,,
CUST00323,Female,56,8,3540.11,UPI,Elante Mall,03-02-2023,Afternoon,,,
CUST00324,Female,40,11,2885.96,UPI,Orion Mall,10-08-2023,Evening,,,
CUST00325,Female,57,27,2043.25,Debit Card,Ambience Mall,21-07-2023,Night,,,
CUST00326,Female,58,7,1336.43,Cash,Inorbit Mall,25-02-2023,Afternoon,,,
CUST00327,Male,55,2,1609.57,Debit Card,VR Mall,30-12-2023,Night,,,
CUST00328,Female,53,17,1993.74,Cash,Select Citywalk,27-09-2023,Morning,,,
CUST00329,Female,33,37,276.77,Cash,Elante Mall,25-08-2023,Evening,,,
CUST00330,Male,58,47,2858.42,Credit Card,DLF Mall of India,09-07-2023,Afternoon,,,
CUST00331,Male,58,49,4056.83,Wallet,Lulu Mall,30-04-2023,Morning,,,
CUST00332,Male,41,6,138.93,Credit Card,Ambience Mall,25-06-2023,Night,,,
CUST00333,Male,62,34,3375.66,Wallet,DLF Mall of India,10-06-2023,Night,,,
CUST00334,Female,41,40,1299.55,Wallet,City Centre Mall,04-11-2023,Night,,,
CUST00335,Male,35,42,3431.11,Wallet,Select Citywalk,24-09-2023,Afternoon,,,
CUST00336,Female,46,43,1358.21,Cash,DLF Mall of India,14-10-2023,Night,,,
CUST00337,Male,39,30,2647.9,Debit Card,Phoenix Marketcity,15-09-2023,Afternoon,,,
CUST00338,Female,18,26,1707.04,Wallet,Elante Mall,25-03-2023,Afternoon,,,
CUST00339,Male,65,13,396.6,Debit Card,Phoenix Marketcity,02-01-2023,Morning,,,
CUST00340,Female,55,6,2298.01,Wallet,DLF Mall of India,07-03-2023,Morning,,,
CUST00341,Male,37,40,3546.39,Wallet,Elante Mall,21-02-2023,Night,,,
CUST00342,Male,48,7,1748.02,Credit Card,Select Citywalk,15-12-2023,Evening,,,
CUST00343,Male,42,45,4804.34,Credit Card,Lulu Mall,08-01-2023,Morning,,,
CUST00344,Male,24,11,1888.88,UPI,Elante Mall,05-05-2023,Morning,,,
CUST00345,Female,35,10,1585.13,Wallet,DLF Mall of India,31-08-2023,Night,,,
CUST00346,Female,55,35,523.97,Wallet,Elante Mall,15-12-2023,Night,,,
CUST00347,Male,40,14,2865.66,Cash,VR Mall,07-07-2023,Afternoon,,,
CUST00348,Male,47,39,4337.78,Debit Card,Orion Mall,12-12-2023,Morning,,,
CUST00349,Male,57,40,1918.65,Credit Card,Select Citywalk,15-09-2023,Afternoon,,,
CUST00350,Female,47,14,4658.38,Debit Card,Inorbit Mall,20-07-2023,Morning,,,
CUST00351,Female,23,28,2280.03,Wallet,Lulu Mall,04-07-2023,Afternoon,,,
CUST00352,Female,31,48,3818.75,Credit Card,Ambience Mall,09-12-2023,Evening,,,
CUST00353,Male,64,9,577.46,Wallet,Inorbit Mall,27-07-2023,Afternoon,,,
CUST00354,Female,32,15,263.16,Cash,Lulu Mall,10-01-2023,Morning,,,
CUST00355,Female,65,45,889.89,Credit Card,VR Mall,26-07-2023,Afternoon,,,
CUST00356,Male,54,42,3562.99,Cash,Phoenix Marketcity,25-09-2023,Afternoon,,,
CUST00357,Female,29,48,2413.63,Debit Card,Phoenix Marketcity,23-12-2023,Morning,,,
CUST00358,Female,35,10,3760.18,Debit Card,Inorbit Mall,24-11-2023,Night,,,
CUST00359,Female,28,34,1355.22,Wallet,Inorbit Mall,19-09-2023,Night,,,
CUST00360,Female,40,30,1257.26,Cash,DLF Mall of India,04-01-2023,Morning,,,
CUST00361,Male,40,28,462.09,UPI,DLF Mall of India,11-06-2023,Afternoon,,,
CUST00362,Female,49,44,2932.09,UPI,Select Citywalk,14-02-2023,Night,,,
CUST00363,Male,59,14,182.08,Debit Card,Phoenix Marketcity,17-02-2023,Morning,,,
CUST00364,Female,27,7,2613.1,Credit Card,Lulu Mall,20-05-2023,Evening,,,
CUST00365,Female,27,8,3369.55,Debit Card,Phoenix Marketcity,20-09-2023,Night,,,
CUST00366,Female,43,13,2451.13,UPI,VR Mall,12-04-2023,Evening,,,
CUST00367,Male,19,10,1130.63,Credit Card,Orion Mall,15-01-2023,Night,,,
CUST00368,Female,20,12,3462.71,Cash,Orion Mall,25-12-2023,Afternoon,,,
CUST00369,Male,29,27,3152.17,Wallet,VR Mall,17-12-2023,Afternoon,,,
CUST00370,Male,44,49,163.34,Debit Card,VR Mall,08-09-2023,Morning,,,
CUST00371,Male,39,18,1655.84,Cash,Ambience Mall,15-12-2023,Night,,,
CUST00372,Male,56,38,1507.73,Credit Card,Ambience Mall,07-06-2023,Night,,,
CUST00373,Female,26,28,2685.05,Debit Card,Lulu Mall,20-03-2023,Evening,,,
CUST00374,Female,25,25,3827.54,Wallet,Phoenix Marketcity,29-04-2023,Afternoon,,,
CUST00375,Female,38,33,2463.88,Debit Card,Lulu Mall,03-08-2023,Afternoon,,,
CUST00376,Male,47,17,1553.45,Debit Card,Lulu Mall,09-01-2023,Night,,,
CUST00377,Female,33,18,1142.48,Cash,Elante Mall,09-10-2023,Morning,,,
CUST00378,Female,19,2,3433.1,Debit Card,Elante Mall,02-06-2023,Morning,,,
CUST00379,Male,25,39,2749.72,Cash,Inorbit Mall,26-04-2023,Night,,,
CUST00380,Male,24,43,1987.85,Credit Card,Orion Mall,21-10-2023,Evening,,,
CUST00381,Female,30,4,2772.97,Debit Card,City Centre Mall,10-05-2023,Night,,,
CUST00382,Male,39,17,871.39,Wallet,Elante Mall,13-06-2023,Evening,,,
CUST00383,Male,23,37,4295.41,Credit Card,DLF Mall of India,15-04-2023,Afternoon,,,
CUST00384,Male,56,34,1746.85,Cash,Phoenix Marketcity,15-01-2023,Morning,,,
CUST00385,Male,22,20,822.74,Credit Card,Inorbit Mall,31-01-2023,Night,,,
CUST00386,Female,21,45,3934.77,UPI,Elante Mall,28-07-2023,Evening,,,
CUST00387,Female,64,27,3329.07,Credit Card,Elante Mall,25-06-2023,Morning,,,
CUST00388,Male,28,43,2584.61,Debit Card,Inorbit Mall,24-03-2023,Night,,,
CUST00389,Female,55,37,1492.76,UPI,Inorbit Mall,29-07-2023,Night,,,
CUST00390,Female,23,3,2956.29,Wallet,Lulu Mall,17-08-2023,Night,,,
CUST00391,Male,64,21,2609.08,Wallet,Elante Mall,14-04-2023,Night,,,
CUST00392,Female,61,18,4903.44,Debit Card,City Centre Mall,28-12-2023,Afternoon,,,
CUST00393,Male,34,7,2624.47,Cash,Ambience Mall,04-10-2023,Evening,,,
CUST00394,Male,53,9,2188.95,Debit Card,DLF Mall of India,11-07-2023,Morning,,,
CUST00395,Female,46,46,3503.73,UPI,Select Citywalk,17-07-2023,Evening,,,
CUST00396,Male,48,26,2069.8,Credit Card,VR Mall,23-11-2023,Night,,,
CUST00397,Female,58,50,2733.99,Cash,Elante Mall,12-07-2023,Night,,,
CUST00398,Male,51,24,1182.11,Wallet,Lulu Mall,12-09-2023,Afternoon,,,
CUST00399,Female,32,6,549.79,UPI,DLF Mall of India,13-05-2023,Evening,,,
CUST00400,Male,38,27,1222.43,Wallet,Select Citywalk,07-08-2023,Evening,,,
CUST00401,Female,43,39,2305.35,Debit Card,City Centre Mall,29-09-2023,Afternoon,,,
CUST00402,Female,27,8,4813.68,Debit Card,Inorbit Mall,28-08-2023,Morning,,,
CUST00403,Female,60,23,1176.21,Credit Card,VR Mall,28-06-2023,Evening,,,
CUST00404,Female,36,26,4040.27,Credit Card,City Centre Mall,05-11-2023,Afternoon,,,
CUST00405,Female,53,32,4313.34,Credit Card,City Centre Mall,24-02-2023,Morning,,,
CUST00406,Female,64,17,2343.43,Debit Card,Orion Mall,05-02-2023,Morning,,,
CUST00407,Female,38,1,2134.54,Debit Card,Inorbit Mall,19-04-2023,Afternoon,,,
CUST00408,Male,47,40,298.36,Cash,Lulu Mall,03-01-2023,Morning,,,
CUST00409,Male,41,13,441.67,Cash,Orion Mall,13-03-2023,Night,,,
CUST00410,Female,45,39,164.12,UPI,Phoenix Marketcity,25-12-2023,Night,,,
CUST00411,Female,40,3,2590.73,Wallet,Ambience Mall,18-03-2023,Morning,,,
CUST00412,Female,31,4,4793.57,UPI,Elante Mall,12-01-2023,Morning,,,
CUST00413,Male,35,38,1066.26,Cash,DLF Mall of India,01-06-2023,Night,,,
CUST00414,Male,39,32,2556.01,Cash,City Centre Mall,05-11-2023,Night,,,
CUST00415,Male,48,48,1454.39,Debit Card,Orion Mall,27-08-2023,Evening,,,
CUST00416,Male,65,11,2674.61,Debit Card,Elante Mall,21-05-2023,Afternoon,,,
CUST00417,Male,36,46,693.18,Debit Card,Phoenix Marketcity,13-02-2023,Afternoon,,,
CUST00418,Female,52,31,2024.58,UPI,City Centre Mall,06-01-2023,Evening,,,
CUST00419,Male,52,13,4533.29,UPI,Ambience Mall,18-02-2023,Afternoon,,,
CUST00420,Male,23,8,4130.05,Cash,Orion Mall,22-06-2023,Afternoon,,,
CUST00421,Female,61,8,433.04,UPI,DLF Mall of India,11-06-2023,Night,,,
CUST00422,Female,35,43,3694.1,Cash,Orion Mall,29-05-2023,Afternoon,,,
CUST00423,Male,37,3,1456.73,UPI,Lulu Mall,18-12-2023,Afternoon,,,
CUST00424,Female,56,45,3592.6,UPI,Elante Mall,14-07-2023,Evening,,,
CUST00425,Female,45,32,4883.6,Debit Card,Phoenix Marketcity,26-12-2023,Morning,,,
CUST00426,Female,40,17,175.72,Credit Card,Lulu Mall,05-08-2023,Morning,,,
CUST00427,Female,44,3,2629.78,Credit Card,Lulu Mall,19-12-2023,Evening,,,
CUST00428,Male,30,41,1793.95,Wallet,Ambience Mall,17-09-2023,Evening,,,
CUST00429,Female,65,38,4767.3,Credit Card,Orion Mall,19-11-2023,Evening,,,
CUST00430,Male,57,32,1594.97,UPI,Phoenix Marketcity,16-03-2023,Night,,,
CUST00431,Female,40,6,3007.8,Wallet,Lulu Mall,12-11-2023,Evening,,,
CUST00432,Female,25,25,1763.84,Credit Card,DLF Mall of India,31-03-2023,Morning,,,
CUST00433,Male,60,24,1039.77,UPI,Phoenix Marketcity,23-02-2023,Night,,,
CUST00434,Male,37,18,3148.92,Cash,Inorbit Mall,19-09-2023,Afternoon,,,
CUST00435,Female,23,8,2765.97,Wallet,Select Citywalk,24-10-2023,Evening,,,
CUST00436,Female,40,31,151.53,Wallet,Orion Mall,26-12-2023,Evening,,,
CUST00437,Female,30,44,3029.25,Credit Card,DLF Mall of India,06-07-2023,Night,,,
CUST00438,Male,23,47,4926.61,Debit Card,Orion Mall,13-11-2023,Night,,,
CUST00439,Female,54,40,3207.42,Debit Card,Phoenix Marketcity,24-07-2023,Morning,,,
CUST00440,Female,26,18,3454.83,Credit Card,Orion Mall,31-01-2023,Night,,,
CUST00441,Female,55,17,3617.62,Debit Card,Select Citywalk,08-12-2023,Evening,,,
CUST00442,Female,48,47,3826.41,Credit Card,VR Mall,22-07-2023,Night,,,
CUST00443,Female,21,19,4290.93,Debit Card,DLF Mall of India,13-05-2023,Evening,,,
CUST00444,Female,35,27,3784.08,Wallet,Lulu Mall,22-09-2023,Afternoon,,,
CUST00445,Male,28,28,555.78,UPI,Inorbit Mall,10-07-2023,Morning,,,
CUST00446,Female,39,41,2381.32,Credit Card,DLF Mall of India,29-01-2023,Night,,,
CUST00447,Female,57,2,2971.35,Cash,Select Citywalk,05-04-2023,Night,,,
CUST00448,Male,65,12,2273.08,Credit Card,DLF Mall of India,05-01-2023,Night,,,
CUST00449,Male,62,21,2336.03,UPI,Select Citywalk,26-04-2023,Night,,,
CUST00450,Female,43,46,3898.32,Cash,City Centre Mall,30-04-2023,Afternoon,,,
CUST00451,Male,48,12,4251.76,Credit Card,Elante Mall,06-10-2023,Morning,,,
CUST00452,Male,29,12,3902.67,Cash,Select Citywalk,01-05-2023,Morning,,,
CUST00453,Female,49,21,3146.39,UPI,Select Citywalk,16-07-2023,Afternoon,,,
CUST00454,Male,30,27,4296.52,Wallet,City Centre Mall,03-07-2023,Night,,,
CUST00455,Male,21,8,2005.71,UPI,Inorbit Mall,11-12-2023,Afternoon,,,
CUST00456,Male,50,24,1575.57,Debit Card,Orion Mall,25-02-2023,Afternoon,,,
CUST00457,Male,54,11,1314.98,Cash,Inorbit Mall,22-10-2023,Afternoon,,,
CUST00458,Male,36,11,2445.69,Cash,Inorbit Mall,16-04-2023,Afternoon,,,
CUST00459,Male,48,2,2933.23,Credit Card,City Centre Mall,30-05-2023,Afternoon,,,
CUST00460,Female,56,26,882.65,UPI,DLF Mall of India,14-07-2023,Morning,,,
CUST00461,Male,53,42,4059.5,Wallet,City Centre Mall,28-09-2023,Afternoon,,,
CUST00462,Male,63,31,4531.07,Credit Card,City Centre Mall,31-07-2023,Morning,,,
CUST00463,Female,30,41,3433.36,Cash,Orion Mall,08-10-2023,Afternoon,,,
CUST00464,Female,55,25,2156.32,Credit Card,Orion Mall,25-05-2023,Night,,,
CUST00465,Female,23,43,2792.86,UPI,VR Mall,21-10-2023,Morning,,,
CUST00466,Male,18,35,2320.12,Wallet,Ambience Mall,16-02-2023,Afternoon,,,
CUST00467,Male,54,39,4604.96,UPI,DLF Mall of India,09-04-2023,Afternoon,,,
CUST00468,Female,60,46,2098.87,Debit Card,Lulu Mall,20-07-2023,Night,,,
CUST00469,Female,65,39,3178.15,Debit Card,VR Mall,30-04-2023,Afternoon,,,
CUST00470,Male,36,5,4597.31,UPI,DLF Mall of India,24-05-2023,Evening,,,
CUST00471,Male,62,19,4184.14,UPI,City Centre Mall,17-10-2023,Morning,,,
CUST00472,Male,33,8,1172.92,Debit Card,City Centre Mall,21-09-2023,Evening,,,
CUST00473,Male,48,16,3777.73,UPI,Orion Mall,12-08-2023,Evening,,,
CUST00474,Female,25,2,851.28,UPI,Orion Mall,06-07-2023,Night,,,
CUST00475,Male,62,7,4364.73,UPI,Phoenix Marketcity,11-01-2023,Morning,,,
CUST00476,Male,37,18,2692.48,UPI,Orion Mall,18-06-2023,Afternoon,,,
CUST00477,Male,32,31,260.35,Debit Card,Elante Mall,22-11-2023,Afternoon,,,
CUST00478,Male,24,18,311.04,Debit Card,VR Mall,27-03-2023,Evening,,,
CUST00479,Female,31,24,3749.85,Cash,DLF Mall of India,03-10-2023,Morning,,,
CUST00480,Male,33,8,1307.64,Cash,VR Mall,01-05-2023,Evening,,,
CUST00481,Male,41,22,3582.1,Debit Card,Elante Mall,06-08-2023,Night,,,
CUST00482,Male,48,43,492.79,UPI,Orion Mall,12-06-2023,Afternoon,,,
CUST00483,Male,21,22,2261.54,Cash,Select Citywalk,29-04-2023,Afternoon,,,
CUST00484,Female,22,43,1476.61,Debit Card,Phoenix Marketcity,30-03-2023,Night,,,
CUST00485,Female,18,30,1118.61,Credit Card,DLF Mall of India,12-07-2023,Morning,,,
CUST00486,Female,27,14,1230.71,Cash,Inorbit Mall,22-04-2023,Morning,,,
CUST00487,Female,25,39,1652,Debit Card,Inorbit Mall,04-12-2023,Night,,,
CUST00488,Male,63,7,810.44,Cash,Inorbit Mall,28-12-2023,Afternoon,,,
CUST00489,Female,41,48,2223,Cash,Inorbit Mall,28-06-2023,Evening,,,
CUST00490,Female,42,41,2932.7,Credit Card,DLF Mall of India,12-12-2023,Morning,,,
CUST00491,Female,18,39,2241.92,Wallet,Orion Mall,14-11-2023,Night,,,
CUST00492,Female,36,1,3979.89,Cash,Ambience Mall,06-09-2023,Morning,,,
CUST00493,Female,28,14,245.13,Debit Card,Orion Mall,10-08-2023,Morning,,,
CUST00494,Female,32,36,4312.9,Credit Card,Phoenix Marketcity,16-11-2023,Afternoon,,,
CUST00495,Male,31,11,3532.31,Credit Card,Orion Mall,23-01-2023,Afternoon,,,
CUST00496,Male,21,33,2140.63,UPI,Lulu Mall,07-11-2023,Afternoon,,,
CUST00497,Male,64,24,2185.35,UPI,Lulu Mall,08-06-2023,Evening,,,
CUST00498,Female,54,42,292.46,Cash,Inorbit Mall,21-07-2023,Afternoon,,,
CUST00499,Female,65,8,1826.75,UPI,Inorbit Mall,02-08-2023,Night,,,
CUST00500,Female,29,40,2047.25,Cash,VR Mall,19-03-2023,Afternoon,,,
CUST00501,Male,44,37,1737.53,Cash,Orion Mall,23-12-2023,Afternoon,,,
CUST00502,Female,55,38,2228.24,UPI,DLF Mall of India,26-09-2023,Morning,,,
CUST00503,Female,40,36,3564.45,Debit Card,Select Citywalk,17-07-2023,Morning,,,
CUST00504,Male,58,40,725.41,Cash,VR Mall,03-07-2023,Afternoon,,,
CUST00505,Female,57,26,3889.12,Cash,City Centre Mall,07-04-2023,Morning,,,
CUST00506,Female,59,49,419.15,Cash,Inorbit Mall,08-07-2023,Evening,,,
CUST00507,Female,43,4,2644.3,Cash,Orion Mall,21-09-2023,Evening,,,
CUST00508,Male,29,44,1991.05,Cash,Elante Mall,15-10-2023,Afternoon,,,
CUST00509,Female,43,28,197.5,Wallet,VR Mall,25-11-2023,Night,,,
CUST00510,Male,28,50,2353.72,Cash,Orion Mall,20-07-2023,Morning,,,
CUST00511,Male,25,21,2449.72,Debit Card,Lulu Mall,18-12-2023,Evening,,,
CUST00512,Male,46,19,4577.84,Cash,Phoenix Marketcity,26-07-2023,Afternoon,,,
CUST00513,Male,48,43,1552.85,Debit Card,Ambience Mall,27-11-2023,Evening,,,
CUST00514,Female,42,2,1339.99,Cash,City Centre Mall,28-10-2023,Morning,,,
CUST00515,Male,60,29,1028.34,Credit Card,City Centre Mall,09-09-2023,Afternoon,,,
CUST00516,Female,37,8,1955.49,Cash,DLF Mall of India,09-01-2023,Afternoon,,,
CUST00517,Female,31,11,3496,Debit Card,Orion Mall,31-10-2023,Evening,,,
CUST00518,Female,48,47,660.34,UPI,Select Citywalk,15-03-2023,Evening,,,
CUST00519,Male,62,47,2470.73,Cash,Orion Mall,18-08-2023,Morning,,,
CUST00520,Male,53,31,2055.51,Wallet,Orion Mall,23-02-2023,Night,,,
CUST00521,Male,52,45,4916.16,Cash,City Centre Mall,17-07-2023,Afternoon,,,
CUST00522,Female,64,47,3762.21,Credit Card,Orion Mall,18-10-2023,Night,,,
CUST00523,Male,36,1,2663.49,Debit Card,DLF Mall of India,13-01-2023,Morning,,,
CUST00524,Female,33,10,1584.16,Wallet,Elante Mall,03-03-2023,Evening,,,
CUST00525,Male,58,45,3737.27,Wallet,Phoenix Marketcity,24-05-2023,Morning,,,
CUST00526,Male,18,40,3436.43,Cash,Ambience Mall,10-06-2023,Morning,,,
CUST00527,Male,31,9,412.85,Credit Card,VR Mall,23-03-2023,Evening,,,
CUST00528,Female,47,39,968.11,Cash,DLF Mall of India,01-03-2023,Evening,,,
CUST00529,Male,18,16,1830.04,UPI,Inorbit Mall,11-12-2023,Morning,,,
CUST00530,Female,35,20,1672.79,Wallet,City Centre Mall,13-11-2023,Morning,,,
CUST00531,Male,46,8,1769.46,Wallet,DLF Mall of India,13-06-2023,Evening,,,
CUST00532,Female,49,26,81.03,Credit Card,Inorbit Mall,12-08-2023,Morning,,,
CUST00533,Female,43,50,2718.83,Debit Card,Lulu Mall,05-11-2023,Night,,,
CUST00534,Female,54,1,699.08,UPI,VR Mall,21-07-2023,Night,,,
CUST00535,Male,33,21,2499.93,Credit Card,Inorbit Mall,06-12-2023,Evening,,,
CUST00536,Female,30,28,2816.3,Credit Card,City Centre Mall,04-07-2023,Afternoon,,,
CUST00537,Female,57,46,1000.24,Cash,Select Citywalk,15-05-2023,Night,,,
CUST00538,Male,32,21,980.65,Credit Card,Lulu Mall,15-12-2023,Night,,,
CUST00539,Female,41,4,1902.93,Wallet,Ambience Mall,14-10-2023,Afternoon,,,
CUST00540,Female,61,13,2894.68,UPI,VR Mall,16-12-2023,Night,,,
CUST00541,Male,29,33,75.7,Debit Card,Elante Mall,28-07-2023,Afternoon,,,
CUST00542,Male,57,41,2104.52,Cash,Elante Mall,27-09-2023,Evening,,,
CUST00543,Female,26,9,4055.27,Credit Card,DLF Mall of India,31-07-2023,Morning,,,
CUST00544,Female,38,24,1485.82,Wallet,Inorbit Mall,08-08-2023,Night,,,
CUST00545,Male,35,14,319.07,Wallet,Ambience Mall,11-12-2023,Night,,,
CUST00546,Female,51,22,876.89,Wallet,Ambience Mall,23-07-2023,Afternoon,,,
CUST00547,Male,59,47,1325.34,Debit Card,Select Citywalk,27-04-2023,Evening,,,
CUST00548,Female,52,36,3840.3,Credit Card,Lulu Mall,26-04-2023,Afternoon,,,
CUST00549,Male,34,41,4362.94,Wallet,Select Citywalk,21-06-2023,Evening,,,
CUST00550,Female,26,16,1695.17,Debit Card,Phoenix Marketcity,17-09-2023,Morning,,,
CUST00551,Female,49,8,1487.83,Credit Card,Inorbit Mall,20-11-2023,Afternoon,,,
CUST00552,Male,38,40,1848.6,UPI,Lulu Mall,10-04-2023,Night,,,
CUST00553,Female,43,26,61.23,Cash,Elante Mall,14-06-2023,Afternoon,,,
CUST00554,Female,53,12,1988.58,Debit Card,Ambience Mall,06-07-2023,Morning,,,
CUST00555,Female,18,3,4604.37,Wallet,Ambience Mall,05-01-2023,Afternoon,,,
CUST00556,Male,57,12,1859.44,Cash,Select Citywalk,02-01-2023,Afternoon,,,
CUST00557,Male,30,41,4065.03,Credit Card,Inorbit Mall,13-04-2023,Evening,,,
CUST00558,Female,29,13,1317,Credit Card,Elante Mall,01-12-2023,Afternoon,,,
CUST00559,Male,31,26,3849.17,Cash,City Centre Mall,28-10-2023,Afternoon,,,
CUST00560,Male,19,18,2321.52,Credit Card,Lulu Mall,31-08-2023,Afternoon,,,
CUST00561,Male,57,16,4477.41,Wallet,City Centre Mall,08-10-2023,Morning,,,
CUST00562,Female,32,43,4499.61,Credit Card,Elante Mall,19-06-2023,Night,,,
CUST00563,Male,56,46,4242.2,Wallet,Elante Mall,05-03-2023,Afternoon,,,
CUST00564,Male,46,4,1036.32,Cash,Lulu Mall,13-08-2023,Afternoon,,,
CUST00565,Male,47,5,2798.47,UPI,Select Citywalk,23-05-2023,Night,,,
CUST00566,Female,36,30,817.94,Cash,Orion Mall,23-04-2023,Night,,,
CUST00567,Male,58,22,1903.17,UPI,Orion Mall,04-12-2023,Night,,,
CUST00568,Female,37,31,3606.76,Credit Card,Lulu Mall,12-02-2023,Evening,,,
CUST00569,Female,44,48,4417.43,UPI,Inorbit Mall,25-09-2023,Morning,,,
CUST00570,Female,53,29,2299.16,Wallet,Inorbit Mall,01-03-2023,Morning,,,
CUST00571,Female,64,45,2041.37,UPI,Ambience Mall,04-01-2023,Night,,,
CUST00572,Male,44,6,4121.23,Credit Card,Lulu Mall,23-01-2023,Night,,,
CUST00573,Male,31,50,4316.58,UPI,Elante Mall,18-02-2023,Afternoon,,,
CUST00574,Male,63,8,2236.62,Credit Card,DLF Mall of India,25-07-2023,Afternoon,,,
CUST00575,Female,65,3,222.28,Debit Card,Inorbit Mall,15-01-2023,Morning,,,
CUST00576,Male,48,23,4244.67,Credit Card,VR Mall,23-08-2023,Morning,,,
CUST00577,Female,30,17,4190.64,UPI,Ambience Mall,31-08-2023,Night,,,
CUST00578,Male,34,44,4099.64,Credit Card,VR Mall,02-12-2023,Night,,,
CUST00579,Female,34,33,3831.67,Credit Card,DLF Mall of India,09-06-2023,Morning,,,
CUST00580,Male,21,40,2474.98,Credit Card,City Centre Mall,10-12-2023,Evening,,,
CUST00581,Female,18,49,1543.31,Debit Card,Lulu Mall,11-03-2023,Morning,,,
CUST00582,Female,54,8,1727.71,Credit Card,DLF Mall of India,22-10-2023,Evening,,,
CUST00583,Female,54,8,4544.27,Cash,VR Mall,20-11-2023,Afternoon,,,
CUST00584,Male,31,14,4152.74,UPI,Elante Mall,14-02-2023,Afternoon,,,
CUST00585,Male,20,45,3744.55,Debit Card,City Centre Mall,01-08-2023,Night,,,
CUST00586,Female,55,7,1941.67,Credit Card,Select Citywalk,02-03-2023,Night,,,
CUST00587,Male,20,27,4300.1,Debit Card,Phoenix Marketcity,17-03-2023,Morning,,,
CUST00588,Male,32,42,4606.32,Debit Card,City Centre Mall,20-02-2023,Night,,,
CUST00589,Female,65,50,4945.24,Cash,Elante Mall,25-11-2023,Night,,,
CUST00590,Female,26,49,4651.09,Credit Card,VR Mall,10-01-2023,Morning,,,
CUST00591,Female,48,34,2493.65,Debit Card,Phoenix Marketcity,30-06-2023,Morning,,,
CUST00592,Female,53,28,3176.1,UPI,Orion Mall,29-10-2023,Evening,,,
CUST00593,Female,19,21,3262.89,Debit Card,City Centre Mall,29-07-2023,Morning,,,
CUST00594,Female,49,7,1136.23,UPI,Inorbit Mall,03-12-2023,Night,,,
CUST00595,Female,65,2,3397.25,Cash,Inorbit Mall,10-02-2023,Afternoon,,,
CUST00596,Female,31,33,1585.69,UPI,Lulu Mall,25-06-2023,Evening,,,
CUST00597,Male,31,20,1192.72,UPI,Inorbit Mall,11-01-2023,Night,,,
CUST00598,Female,49,3,2776.15,Credit Card,DLF Mall of India,17-07-2023,Evening,,,
CUST00599,Male,50,11,2934.91,Cash,Select Citywalk,16-06-2023,Evening,,,
CUST00600,Female,58,46,1397.22,UPI,Ambience Mall,06-05-2023,Evening,,,
CUST00601,Female,39,48,2151.17,Wallet,City Centre Mall,17-07-2023,Morning,,,
CUST00602,Female,59,24,4382.77,Cash,DLF Mall of India,06-02-2023,Evening,,,
CUST00603,Female,59,17,959.81,Debit Card,Lulu Mall,11-01-2023,Afternoon,,,
CUST00604,Male,45,33,2648.3,UPI,Select Citywalk,15-09-2023,Afternoon,,,
CUST00605,Male,44,10,1107.16,UPI,DLF Mall of India,24-04-2023,Afternoon,,,
CUST00606,Male,62,3,2725.48,Credit Card,DLF Mall of India,15-06-2023,Morning,,,
CUST00607,Female,36,28,2267.56,Credit Card,Lulu Mall,08-12-2023,Evening,,,
