customer_id,gender,age,total_orders,total_amount,payment_method,area,last_invoice_date,shopping_time,payment_status,cashier
CUST#406,Female,27,20,2178,UPI,Salt Lake,2023-10-18,Morning,yes,S254306
CUST#407,Male,55,28,1931,UPI,Behala,2023-01-07,Evening,yes,B1010307
CUST#408,Male,61,10,3669,UPI,Shyambazar,2023-01-04,Evening,yes,S958308
CUST#409,Male,39,24,2142,UPI,Jadavpur,2023-01-21,Night,yes,J206309
CUST#410,Female,31,28,2770,UPI,Park Street,2023-09-04,Night,yes,P377310
CUST#411,Female,22,8,1255,UPI,Gariahat,2023-03-31,Evening,yes,G131311
CUST#412,Female,27,26,1565,UPI,Behala,2023-05-29,Evening,yes,B467312
CUST#413,Male,19,27,2142,UPI,Park Street,2023-01-05,Afternoon,yes,P900313
CUST#414,Female,45,21,2754,UPI,Gariahat,2023-01-25,Morning,yes,G740314
CUST#415,Female,27,20,3797,UPI,Salt Lake,2023-12-10,Evening,yes,S996315
CUST#416,Female,49,20,3463,UPI,Tollygunge,2023-12-13,Afternoon,yes,T1007316
CUST#417,Female,56,19,3338,UPI,Park Street,2023-02-15,Afternoon,yes,P225317
CUST#418,Female,50,9,4339,UPI,Gariahat,2023-01-22,Morning,yes,G662318
CUST#419,Male,45,29,2038,UPI,Gariahat,2023-10-11,Morning,yes,G474319
CUST#420,Female,37,25,1988,UPI,Jadavpur,2023-06-08,Afternoon,yes,J1014320
CUST#421,Male,39,7,2625,UPI,Dum Dum,2023-05-15,Afternoon,yes,D706321
CUST#422,Female,53,11,1779,UPI,Salt Lake,2023-01-17,Evening,yes,S464322
CUST#423,Female,56,22,3972,UPI,Salt Lake,2023-01-24,Afternoon,yes,S953323
CUST#424,Female,40,22,2731,UPI,Salt Lake,2023-07-31,Evening,yes,S1163324
CUST#425,Female,57,26,3513,Debit Card,Gariahat,2023-07-11,Night,yes,G903325
CUST#426,Female,58,27,2301,Cash,Tollygunge,2023-02-15,Afternoon,yes,T1163326
CUST#427,Male,55,21,2379,Debit Card,Gariahat,2023-12-20,Night,yes,G634327
CUST#428,Female,53,14,1115,Cash,Tollygunge,2023-09-17,Morning,yes,T420328
CUST#429,Female,33,6,4014,Cash,Ballygunge,2023-08-15,Evening,yes,B978329
CUST#430,Male,58,29,1627,Credit Card,Behala,2023-06-29,Afternoon,yes,B950330
CUST#431,Male,58,14,1976,Wallet,Alipore,2023-04-20,Morning,yes,A179331
CUST#432,Male,41,14,2392,Credit Card,Behala,2023-06-15,Night,yes,B693332
CUST#433,Male,62,26,2356,Wallet,Behala,2023-05-31,Night,yes,B547333
CUST#434,Female,41,23,769,Wallet,Salt Lake,2023-10-25,Night,yes,S544334
CUST#435,Male,35,13,2948,Wallet,Behala,2023-09-14,Afternoon,yes,B926335
CUST#436,Female,46,20,1089,Cash,Gariahat,2023-10-04,Night,yes,G493336
CUST#437,Male,39,21,2506,Debit Card,Behala,2023-09-05,Afternoon,yes,B906337
CUST#438,Female,18,29,2054,Wallet,Alipore,2023-03-15,Afternoon,yes,A221338
CUST#439,Male,65,18,1829,Debit Card,Behala,2023-01-02,Morning,yes,B556339
CUST#440,Female,55,11,2911,Wallet,Behala,2023-02-25,Morning,yes,B190340
CUST#441,Male,37,6,1824,Wallet,Salt Lake,2023-02-11,Night,yes,S1072341
CUST#442,Male,48,13,2248,Credit Card,Tollygunge,2023-12-05,Evening,yes,T1164342
CUST#443,Male,42,16,1975,Credit Card,Dum Dum,2023-01-08,Morning,yes,D409343
CUST#444,Male,24,18,1042,UPI,Behala,2023-04-25,Morning,yes,B403344
CUST#445,Female,35,13,2137,Wallet,Salt Lake,2023-08-21,Night,yes,S270345
CUST#446,Female,55,27,1934,Wallet,Behala,2023-12-05,Night,yes,B535346
CUST#447,Male,40,12,2315,Cash,Behala,2023-06-27,Afternoon,yes,B595347
CUST#448,Male,47,17,1092,Debit Card,Gariahat,2023-12-02,Morning,yes,G389348
CUST#449,Male,57,8,3495,Credit Card,Jadavpur,2023-09-05,Afternoon,yes,J167349
CUST#450,Female,47,19,3714,Debit Card,Ballygunge,2023-07-10,Morning,yes,B159350
CUST#451,Female,23,16,909,Wallet,Gariahat,2023-06-24,Afternoon,yes,G197351
CUST#452,Female,31,15,2720,Credit Card,Gariahat,2023-11-29,Evening,yes,G1068352
CUST#453,Male,64,21,1043,UPI,Gariahat,2023-07-17,Afternoon,yes,G517353
CUST#454,Female,32,24,4046,UPI,Dum Dum,2023-01-10,Morning,yes,D960354
CUST#455,Female,65,11,1568,UPI,Tollygunge,2023-07-16,Afternoon,yes,T422355
CUST#456,Male,54,24,1662,UPI,Park Street,2023-09-15,Afternoon,yes,P687356
CUST#457,Female,29,15,2361,UPI,Tollygunge,2023-12-13,Morning,yes,T807357
CUST#458,Female,35,29,2488,UPI,Gariahat,2023-11-14,Night,yes,G599358
CUST#459,Female,28,8,1164,UPI,Dum Dum,2023-09-09,Night,yes,D659359
CUST#460,Female,40,7,1260,UPI,Shyambazar,2023-01-04,Morning,yes,S1157360
CUST#461,Male,40,21,3856,UPI,Shyambazar,2023-06-01,Afternoon,yes,S176361
CUST#462,Female,49,23,3954,UPI,Behala,2023-02-04,Night,yes,B604362
CUST#463,Male,59,13,4319,UPI,Behala,2023-02-07,Morning,yes,B599363
CUST#464,Female,27,9,1881,UPI,Gariahat,2023-05-10,Evening,yes,G912364
CUST#465,Female,27,9,2142,UPI,Salt Lake,2023-09-10,Night,yes,S346365
CUST#466,Female,43,9,1079,UPI,Behala,2023-04-02,Evening,yes,B1038366
CUST#467,Male,19,17,3862,UPI,Salt Lake,2023-01-05,Night,yes,S649367
CUST#468,Female,20,19,4322,UPI,Behala,2023-12-15,Afternoon,yes,B384368
CUST#469,Male,29,23,1324,UPI,Alipore,2023-12-07,Afternoon,yes,A429369
CUST#470,Male,44,24,2618,UPI,Ballygunge,2023-08-29,Morning,yes,B395370
CUST#471,Male,39,29,1978,UPI,Park Street,2023-12-05,Night,yes,P854371
CUST#472,Male,56,7,4406,UPI,Behala,2023-05-28,Night,yes,B296372
CUST#473,Female,26,12,1379,UPI,Salt Lake,2023-03-10,Evening,yes,S233373
CUST#474,Female,25,23,1209,UPI,Salt Lake,2023-04-19,Afternoon,yes,S570374
CUST#475,Female,38,27,2375,UPI,Alipore,2023-07-24,Afternoon,yes,A599375
CUST#476,Male,47,26,892,UPI,Gariahat,2023-01-09,Night,yes,G901376
CUST#477,Female,33,10,1314,UPI,Salt Lake,2023-09-29,Morning,yes,S943377
CUST#478,Female,19,20,2643,UPI,Behala,2023-05-23,Morning,yes,B318378
CUST#479,Male,25,23,4138,UPI,Jadavpur,2023-04-16,Night,yes,J698379
CUST#480,Male,24,27,3225,UPI,Gariahat,2023-10-11,Evening,yes,G992380
CUST#481,Female,30,10,4204,UPI,Dum Dum,2023-04-30,Night,yes,D220381
CUST#482,Male,39,16,1164,UPI,Jadavpur,2023-06-03,Evening,yes,J1174382
CUST#483,Male,23,18,4524,UPI,Park Street,2023-04-05,Afternoon,yes,P673383
CUST#484,Male,56,17,1666,UPI,Salt Lake,2023-01-05,Morning,yes,S111384
CUST#485,Male,22,17,4268,Credit Card,Gariahat,2023-01-21,Night,yes,G135385
CUST#486,Female,21,13,2845,UPI,Ballygunge,2023-07-18,Evening,yes,B192386
CUST#487,Female,64,11,1403,Credit Card,Ballygunge,2023-06-15,Morning,yes,B906387
CUST#488,Male,28,26,3628,Debit Card,Ballygunge,2023-03-14,Night,yes,B822388
CUST#489,Female,55,16,3121,UPI,Park Street,2023-07-19,Night,yes,P124389
CUST#490,Female,23,14,3952,Wallet,Alipore,2023-08-07,Night,yes,A287390
CUST#491,Male,64,23,3219,Wallet,Salt Lake,2023-04-04,Night,yes,S762391
CUST#492,Female,61,13,1289,Debit Card,Dum Dum,2023-12-18,Afternoon,yes,D1151392
CUST#493,Male,34,27,1497,Cash,Tollygunge,2023-09-24,Evening,yes,T155393
CUST#494,Male,53,28,2895,Debit Card,Ballygunge,2023-07-01,Morning,yes,B341394
CUST#495,Female,46,11,1529,UPI,Park Street,2023-07-07,Evening,yes,P772395
CUST#496,Male,48,13,3752,Credit Card,Ballygunge,2023-11-13,Night,yes,B611396
CUST#497,Female,58,15,1130,Cash,Gariahat,2023-07-02,Night,yes,G809397
CUST#498,Male,51,25,2418,Wallet,Park Street,2023-09-02,Afternoon,yes,P637398
CUST#499,Female,32,23,3423,UPI,Alipore,2023-05-03,Evening,yes,A595399
CUST#500,Male,38,29,1658,Wallet,Gariahat,2023-07-28,Evening,yes,G1099400
CUST#501,Female,43,22,2689,Debit Card,Tollygunge,2023-09-19,Afternoon,yes,T774401
CUST#502,Female,27,14,3898,Debit Card,Behala,2023-08-18,Morning,yes,B971402
CUST#503,Female,60,11,1469,Credit Card,Salt Lake,2023-06-18,Evening,yes,S456403
CUST#504,Female,36,11,4442,Credit Card,Dum Dum,2023-10-26,Afternoon,yes,D414404
CUST#505,Female,53,28,3255,Credit Card,Behala,2023-02-14,Morning,yes,B726405
CUST#506,Female,64,13,4473,Debit Card,Behala,2023-01-26,Morning,yes,B301406
CUST#507,Female,38,11,3102,Debit Card,Behala,2023-04-09,Afternoon,yes,B736407
CUST#508,Male,47,16,2220,Cash,Jadavpur,2023-01-03,Morning,yes,J1161408
CUST#509,Male,41,9,3969,Cash,Tollygunge,2023-03-03,Night,yes,T451409
CUST#510,Female,45,15,3253,UPI,Dum Dum,2023-12-15,Night,yes,D432410
CUST#511,Female,40,20,836,Wallet,Dum Dum,2023-03-08,Morning,yes,D607411
CUST#512,Female,31,10,3753,UPI,Tollygunge,2023-01-02,Morning,yes,T723412
CUST#513,Male,35,11,4479,Cash,Tollygunge,2023-05-22,Night,yes,T962413
CUST#514,Male,39,29,1243,Cash,Gariahat,2023-10-26,Night,yes,G373414
CUST#515,Male,48,10,3410,Debit Card,Ballygunge,2023-08-17,Evening,yes,B1121415
CUST#516,Male,65,24,2403,Debit Card,Park Street,2023-05-11,Afternoon,yes,P513416
CUST#517,Male,36,29,794,Debit Card,Shyambazar,2023-02-03,Afternoon,yes,S220417
CUST#518,Female,52,19,2267,UPI,Salt Lake,2023-01-06,Evening,yes,S441418
CUST#519,Male,52,24,1951,UPI,Park Street,2023-02-08,Afternoon,yes,P420419
CUST#520,Male,23,14,2518,Cash,Gariahat,2023-06-12,Afternoon,yes,G967420
CUST#521,Female,61,12,2083,UPI,Salt Lake,2023-06-01,Night,yes,S400421
CUST#522,Female,35,17,780,Cash,Gariahat,2023-05-19,Afternoon,yes,G286422
CUST#523,Male,37,20,1454,UPI,Jadavpur,2023-12-08,Afternoon,yes,J627423
CUST#524,Female,56,16,840,UPI,Salt Lake,2023-07-04,Evening,yes,S1165424
CUST#525,Female,45,27,1191,Debit Card,Behala,2023-12-16,Morning,yes,B857425
CUST#526,Female,40,12,3762,Credit Card,Salt Lake,2023-07-26,Morning,yes,S446426
CUST#527,Female,44,29,4053,Credit Card,Tollygunge,2023-12-09,Evening,yes,T1009427
CUST#528,Male,30,23,2265,Wallet,Salt Lake,2023-09-07,Evening,yes,S1013428
CUST#529,Female,65,24,3694,Credit Card,Tollygunge,2023-11-09,Evening,yes,T1032429
CUST#530,Male,57,15,1381,UPI,Park Street,2023-03-06,Night,yes,P195430
CUST#531,Female,40,12,4405,Wallet,Tollygunge,2023-11-02,Evening,yes,T321431
CUST#532,Female,25,29,3871,Credit Card,Tollygunge,2023-03-21,Morning,yes,T225432
CUST#533,Male,60,8,3468,UPI,Behala,2023-02-13,Night,yes,B422433
CUST#534,Male,37,8,876,Cash,Behala,2023-09-09,Afternoon,yes,B675434
CUST#535,Female,23,20,4047,Wallet,Shyambazar,2023-10-14,Evening,yes,S546435
CUST#536,Female,40,7,794,Wallet,Jadavpur,2023-12-16,Evening,yes,J729436
CUST#537,Female,30,23,3368,UPI,Shyambazar,2023-06-26,Night,yes,S114437
CUST#538,Male,23,22,2177,UPI,Shyambazar,2023-11-03,Night,yes,S637438
CUST#539,Female,54,23,1011,UPI,Salt Lake,2023-07-14,Morning,yes,S249439
CUST#540,Female,26,20,3030,UPI,Behala,2023-01-21,Night,yes,B776440
CUST#541,Female,55,6,3327,UPI,Behala,2023-11-28,Evening,yes,B634441
CUST#542,Female,48,23,1470,UPI,Ballygunge,2023-07-12,Night,yes,B934442
CUST#543,Female,21,25,1757,UPI,Park Street,2023-05-03,Evening,yes,P593443
CUST#544,Female,35,27,3169,UPI,Gariahat,2023-09-12,Afternoon,yes,G577444
CUST#545,Male,28,29,2617,UPI,Tollygunge,2023-06-30,Morning,yes,T670445
CUST#546,Female,39,18,3750,UPI,Shyambazar,2023-01-19,Night,yes,S864446
CUST#547,Female,57,29,4171,UPI,Behala,2023-03-26,Night,yes,B604447
CUST#548,Male,65,25,1196,UPI,Behala,2023-01-05,Night,yes,B816448
CUST#549,Male,62,24,4129,UPI,Gariahat,2023-04-16,Night,yes,G262449
CUST#550,Female,43,13,2976,UPI,Gariahat,2023-04-20,Afternoon,yes,G1082450
CUST#551,Male,48,18,956,UPI,Gariahat,2023-09-26,Morning,yes,G791451
CUST#552,Male,29,25,1601,UPI,Ballygunge,2023-04-21,Morning,yes,B1024452
CUST#553,Female,49,7,4534,UPI,Ballygunge,2023-07-06,Afternoon,yes,B120453
CUST#554,Male,30,19,2378,UPI,Salt Lake,2023-06-23,Night,yes,S811454
CUST#555,Male,21,29,2708,UPI,Jadavpur,2023-12-01,Afternoon,yes,J933455
CUST#556,Male,50,19,2960,UPI,Gariahat,2023-02-15,Afternoon,yes,G741456
CUST#557,Male,54,28,1148,UPI,Ballygunge,2023-10-12,Afternoon,yes,B912457
CUST#558,Male,36,20,2388,UPI,Salt Lake,2023-04-06,Afternoon,yes,S608458
CUST#559,Male,48,15,2207,UPI,Gariahat,2023-05-20,Afternoon,yes,G797459
CUST#560,Female,56,7,1497,UPI,Salt Lake,2023-07-04,Morning,yes,S1010460
CUST#561,Male,53,27,2257,UPI,Tollygunge,2023-09-18,Afternoon,yes,T1078461
CUST#562,Male,63,24,1696,UPI,Dum Dum,2023-07-21,Morning,yes,D993462
CUST#563,Female,30,29,3178,UPI,Behala,2023-09-28,Afternoon,yes,B1142463
CUST#564,Female,55,25,892,UPI,Jadavpur,2023-05-15,Night,yes,J300464
CUST#565,Female,23,6,3803,UPI,Shyambazar,2023-10-11,Morning,yes,S648465
CUST#566,Male,18,16,4251,UPI,Dum Dum,2023-02-06,Afternoon,yes,D502466
CUST#567,Male,54,21,3745,UPI,Gariahat,2023-03-30,Afternoon,yes,G279467
CUST#568,Female,60,24,2993,UPI,Salt Lake,2023-07-10,Night,yes,S368468
CUST#569,Female,65,29,3200,UPI,Jadavpur,2023-04-20,Afternoon,yes,J288469
CUST#570,Male,36,29,1219,UPI,Tollygunge,2023-05-14,Evening,yes,T387470
CUST#571,Male,62,12,1798,UPI,Shyambazar,2023-10-07,Morning,yes,S694471
CUST#572,Male,33,13,1891,UPI,Tollygunge,2023-09-11,Evening,yes,T937472
CUST#573,Male,48,19,3354,UPI,Salt Lake,2023-08-02,Evening,yes,S295473
CUST#574,Female,25,14,1902,UPI,Tollygunge,2023-06-26,Night,yes,T1039474
CUST#575,Male,62,28,4537,UPI,Tollygunge,2023-01-11,Morning,yes,T1109475
CUST#576,Male,37,11,1799,UPI,Dum Dum,2023-06-08,Afternoon,yes,D416476
CUST#577,Male,32,22,852,UPI,Tollygunge,2023-11-12,Afternoon,yes,T283477
CUST#578,Male,24,7,2781,UPI,Shyambazar,2023-03-17,Evening,yes,S230478
CUST#579,Female,31,13,3961,Cash,Salt Lake,2023-09-23,Morning,yes,S285479
CUST#580,Male,33,28,4339,Cash,Gariahat,2023-04-21,Evening,yes,G271480
CUST#581,Male,41,29,1886,Debit Card,Gariahat,2023-07-27,Night,yes,G584481
CUST#582,Male,48,25,4258,UPI,Tollygunge,2023-06-02,Afternoon,yes,T280482
CUST#583,Male,21,17,752,Cash,Tollygunge,2023-04-19,Afternoon,yes,T943483
CUST#584,Female,22,23,1231,Debit Card,Ballygunge,2023-03-20,Night,yes,B524484
CUST#585,Female,18,11,2772,Credit Card,Shyambazar,2023-07-02,Morning,yes,S278485
CUST#586,Female,27,19,3956,Cash,Tollygunge,2023-04-12,Morning,yes,T143486
CUST#587,Female,25,23,2453,Debit Card,Behala,2023-11-24,Night,yes,B766487
CUST#588,Male,63,11,2892,Cash,Shyambazar,2023-12-18,Afternoon,yes,S633488
CUST#589,Female,41,21,4306,Cash,Tollygunge,2023-06-18,Evening,yes,T255489
CUST#590,Female,42,13,845,Credit Card,Gariahat,2023-12-02,Morning,yes,G587490
CUST#591,Female,18,11,2452,Wallet,Behala,2023-11-04,Night,yes,B335491
CUST#592,Female,36,21,1364,Cash,Salt Lake,2023-08-27,Morning,yes,S722492
CUST#593,Female,28,23,1627,Debit Card,Park Street,2023-07-31,Morning,yes,P522493
CUST#594,Female,32,12,2224,Credit Card,Salt Lake,2023-11-06,Afternoon,yes,S534494
CUST#595,Male,31,25,3057,Credit Card,Gariahat,2023-01-13,Afternoon,yes,G880495
CUST#596,Male,21,20,2673,UPI,Tollygunge,2023-10-28,Afternoon,yes,T404496
CUST#597,Male,64,19,2772,UPI,Salt Lake,2023-05-29,Evening,yes,S1112497
CUST#598,Female,54,13,4565,Cash,Behala,2023-07-11,Afternoon,yes,B1190498
CUST#599,Female,65,19,2204,UPI,Gariahat,2023-07-23,Night,yes,G1103499
CUST#600,Female,29,24,1304,Cash,Tollygunge,2023-03-09,Afternoon,yes,T1028500
CUST#601,Male,44,15,3649,Cash,Ballygunge,2023-12-13,Afternoon,yes,B1174501
CUST#602,Female,55,13,3899,UPI,Dum Dum,2023-09-16,Morning,yes,D397502
CUST#603,Female,40,29,2874,Debit Card,Park Street,2023-07-07,Morning,yes,P1112503
CUST#604,Male,58,24,2556,Cash,Dum Dum,2023-06-23,Afternoon,yes,D452504
CUST#605,Female,57,7,3135,Cash,Gariahat,2023-03-28,Morning,yes,G129505
CUST#606,Female,59,26,1538,Cash,Gariahat,2023-06-28,Evening,yes,G1019506
CUST#607,Female,43,13,1131,Cash,Behala,2023-09-11,Evening,yes,B1186507
CUST#608,Male,29,19,1657,Cash,Tollygunge,2023-10-05,Afternoon,yes,T480508
CUST#609,Female,43,20,3289,Wallet,Dum Dum,2023-11-15,Night,yes,D997509
CUST#610,Male,28,9,2083,Cash,Salt Lake,2023-07-10,Morning,yes,S641510
CUST#611,Male,25,16,4315,Debit Card,Salt Lake,2023-12-08,Evening,yes,S492511
CUST#612,Male,46,23,4218,Cash,Behala,2023-07-16,Afternoon,yes,B388512
CUST#613,Male,48,15,1841,Debit Card,Gariahat,2023-11-17,Evening,yes,G237513
CUST#614,Female,42,7,3181,Cash,Behala,2023-10-18,Morning,yes,B235514
CUST#615,Male,60,16,3011,Credit Card,Tollygunge,2023-08-30,Afternoon,yes,T273515
CUST#616,Female,37,14,2873,Cash,Gariahat,2023-01-09,Afternoon,yes,G208516
CUST#617,Female,31,18,1161,Debit Card,Gariahat,2023-10-21,Evening,yes,G411517
CUST#618,Female,48,7,4050,UPI,Tollygunge,2023-03-05,Evening,yes,T453518
CUST#619,Male,62,24,2718,Cash,Shyambazar,2023-08-08,Morning,yes,S759519
CUST#620,Male,53,25,859,Wallet,Tollygunge,2023-02-13,Night,yes,T1141520
CUST#621,Male,52,6,3188,Cash,Gariahat,2023-07-07,Afternoon,yes,G821521
CUST#622,Female,64,17,1089,Credit Card,Alipore,2023-10-08,Night,yes,A1169522
CUST#623,Male,36,8,3190,Debit Card,Tollygunge,2023-01-03,Morning,yes,T159523
CUST#624,Female,33,25,3807,Wallet,Dum Dum,2023-02-21,Evening,yes,D957524
CUST#625,Male,58,25,2051,Wallet,Tollygunge,2023-05-14,Morning,yes,T559525
CUST#626,Male,18,9,1283,Cash,Alipore,2023-05-31,Morning,yes,A619526
CUST#627,Male,31,10,1739,Credit Card,Shyambazar,2023-03-13,Evening,yes,S889527
CUST#628,Female,47,8,4209,Cash,Tollygunge,2023-02-19,Evening,yes,T1114528
CUST#629,Male,18,14,2679,UPI,Salt Lake,2023-12-01,Morning,yes,S1170529
CUST#630,Female,35,23,2565,Wallet,Behala,2023-11-03,Morning,yes,B957530
CUST#631,Male,46,8,3898,Wallet,Behala,2023-06-03,Evening,yes,B458531
CUST#632,Female,49,10,1951,Credit Card,Park Street,2023-08-02,Morning,yes,P1045532
CUST#633,Female,43,6,3687,Debit Card,Behala,2023-10-26,Night,yes,B176533
CUST#634,Female,54,24,2889,UPI,Shyambazar,2023-07-11,Night,yes,S776534
CUST#635,Male,33,28,4081,Credit Card,Salt Lake,2023-11-26,Evening,yes,S213535
CUST#636,Female,30,27,4192,Credit Card,Jadavpur,2023-06-24,Afternoon,yes,J769536
CUST#637,Female,57,28,1404,Cash,Jadavpur,2023-05-05,Night,yes,J283537
CUST#638,Male,32,17,3072,Credit Card,Jadavpur,2023-12-05,Night,yes,J1112538
CUST#639,Female,41,10,4014,Wallet,Behala,2023-10-04,Afternoon,yes,B383539
CUST#640,Female,61,12,1595,UPI,Alipore,2023-12-06,Night,yes,A990540
CUST#641,Male,29,26,3279,Debit Card,Tollygunge,2023-07-18,Afternoon,yes,T1046541
CUST#642,Male,57,25,4505,Cash,Dum Dum,2023-09-17,Evening,yes,D704542
CUST#643,Female,26,22,2909,Credit Card,Alipore,2023-07-21,Morning,yes,A246543
CUST#644,Female,38,11,2415,Wallet,Gariahat,2023-07-29,Night,yes,G205544
CUST#645,Male,35,20,2140,Wallet,Tollygunge,2023-12-01,Night,yes,T642545
CUST#646,Female,51,25,2403,Wallet,Behala,2023-07-13,Afternoon,yes,B691546
CUST#647,Male,59,17,4461,Debit Card,Behala,2023-04-17,Evening,yes,B120547
CUST#648,Female,52,26,2559,Credit Card,Tollygunge,2023-04-16,Afternoon,yes,T601548
CUST#649,Male,34,24,3742,Wallet,Gariahat,2023-06-11,Evening,yes,G356549
CUST#650,Female,26,28,3806,Debit Card,Jadavpur,2023-09-07,Morning,yes,J803550
CUST#651,Female,49,12,4075,Credit Card,Ballygunge,2023-11-10,Afternoon,yes,B1046551
CUST#652,Male,38,13,4285,UPI,Tollygunge,2023-03-31,Night,yes,T729552
CUST#653,Female,43,8,4113,Cash,Gariahat,2023-06-04,Afternoon,yes,G975553
CUST#654,Female,53,9,3406,Debit Card,Salt Lake,2023-06-26,Morning,yes,S1017554
CUST#655,Female,18,27,2234,Wallet,Dum Dum,2023-01-05,Afternoon,yes,D1039555
CUST#656,Male,57,12,4574,Cash,Ballygunge,2023-01-02,Afternoon,yes,B769556
CUST#657,Male,30,21,2427,Credit Card,Tollygunge,2023-04-03,Evening,yes,T908557
CUST#658,Female,29,7,1931,Credit Card,Jadavpur,2023-11-21,Afternoon,yes,J415558
CUST#659,Male,31,26,2735,Cash,Behala,2023-10-18,Afternoon,yes,B257559
CUST#660,Male,19,27,1447,Credit Card,Dum Dum,2023-08-21,Afternoon,yes,D995560
CUST#661,Male,57,16,2790,Wallet,Park Street,2023-09-28,Morning,yes,P369561
CUST#662,Female,32,18,2129,Credit Card,Park Street,2023-06-09,Night,yes,P1159562
CUST#663,Male,56,23,814,Wallet,Behala,2023-02-23,Afternoon,yes,B1014563
CUST#664,Male,46,21,1866,Cash,Gariahat,2023-08-03,Afternoon,yes,G663564
CUST#665,Male,47,16,3807,UPI,Tollygunge,2023-05-13,Night,yes,T613565
CUST#666,Female,36,6,4032,Cash,Behala,2023-04-13,Night,yes,B586566
CUST#667,Male,58,16,4001,UPI,Behala,2023-11-24,Night,yes,B1020567
CUST#668,Female,37,22,4076,Credit Card,Shyambazar,2023-02-02,Evening,yes,S359568
CUST#669,Female,44,10,2041,UPI,Salt Lake,2023-09-15,Morning,yes,S377569
CUST#670,Female,53,17,2310,Wallet,Tollygunge,2023-02-19,Morning,yes,T690570
CUST#671,Female,64,13,4208,UPI,Gariahat,2023-01-04,Night,yes,G1001571
CUST#672,Male,44,27,1085,Credit Card,Behala,2023-01-13,Night,yes,B927572
CUST#673,Male,31,16,2470,UPI,Tollygunge,2023-02-08,Afternoon,yes,T391573
CUST#674,Male,63,29,2399,Credit Card,Behala,2023-07-15,Afternoon,yes,B667574
CUST#675,Female,65,22,1627,Debit Card,Jadavpur,2023-01-05,Morning,yes,J326575
CUST#676,Male,48,28,3053,Credit Card,Alipore,2023-08-13,Morning,yes,A558576
CUST#677,Female,30,16,881,UPI,Behala,2023-08-21,Night,yes,B757577
CUST#678,Male,34,28,3571,Credit Card,Salt Lake,2023-11-22,Night,yes,S368578
CUST#679,Female,34,20,1237,Credit Card,Gariahat,2023-05-30,Morning,yes,G1138579
CUST#680,Male,21,23,4520,Credit Card,Alipore,2023-11-30,Evening,yes,A863580
CUST#681,Female,18,24,2806,Debit Card,Dum Dum,2023-03-01,Morning,yes,D1183581
CUST#682,Female,54,20,3384,Credit Card,Dum Dum,2023-10-12,Evening,yes,D245582
CUST#683,Female,54,22,2437,Cash,Tollygunge,2023-11-10,Afternoon,yes,T578583
CUST#684,Male,31,19,4100,UPI,Jadavpur,2023-02-04,Afternoon,yes,J358584
CUST#685,Male,20,20,2454,Debit Card,Tollygunge,2023-07-22,Night,yes,T1119585
CUST#686,Female,55,18,1973,Credit Card,Gariahat,2023-02-20,Night,yes,G347586
CUST#687,Male,20,15,1404,Debit Card,Salt Lake,2023-03-07,Morning,yes,S883587
CUST#688,Male,32,29,1327,Debit Card,Alipore,2023-02-10,Night,yes,A739588
CUST#689,Female,65,13,4476,Cash,Salt Lake,2023-11-15,Night,yes,S284589
CUST#690,Female,26,12,2855,Credit Card,Behala,2023-01-10,Morning,yes,B713590
CUST#691,Female,48,22,883,Debit Card,Park Street,2023-06-20,Morning,yes,P110591
CUST#692,Female,53,26,4302,UPI,Salt Lake,2023-10-19,Evening,yes,S1015592
CUST#693,Female,19,9,1705,Debit Card,Gariahat,2023-07-19,Morning,yes,G308593
CUST#694,Female,49,16,4145,UPI,Jadavpur,2023-11-23,Night,yes,J210594
CUST#695,Female,65,9,4165,Cash,Ballygunge,2023-01-31,Afternoon,yes,B549595
CUST#696,Female,31,12,2784,UPI,Behala,2023-06-15,Evening,yes,B1014596
CUST#697,Male,31,14,2764,UPI,Behala,2023-01-11,Night,yes,B795597
CUST#698,Female,49,25,4027,Credit Card,Salt Lake,2023-07-07,Evening,yes,S1073598
CUST#699,Male,50,28,1075,Cash,Behala,2023-06-06,Evening,yes,B497599
CUST#700,Female,58,24,1267,UPI,Dum Dum,2023-04-26,Evening,yes,D281600
CUST#701,Female,39,20,1322,Wallet,Tollygunge,2023-07-07,Morning,yes,T885601
CUST#702,Female,59,13,3412,Cash,Shyambazar,2023-01-27,Evening,yes,S981602
