customer_id,gender,age,total_orders,amount,payment_method,area,last_invoice_date,shopping_time,payment_status,Cashier,,,,
CUST00255,Male,61,18,3579.87,UPI,Johari Bazaar,12-03-2023,Afternoon,yes,JW32473,,,,
CUST00256,Male,53,34,5825.7,Cash,Vaishali Nagar,29-05-2023,Night,yes,VN32344,,,,
CUST00257,Male,24,23,1124.22,Wallet,C-Scheme,29-08-2023,Morning,yes,CS43533,,,,
CUST00258,Female,54,43,1510.37,Credit Card,Mansarovar,17-11-2023,Night,yes,MS27374,,,,
CUST00259,Female,25,38,3964.6,Credit Card,Shastri Nagar,01-01-2023,Afternoon,yes,SN34543,,,,
CUST00260,Female,39,29,11531.9,Debit Card,C-Scheme,15-06-2023,Morning,yes,CS43533,,,,
CUST00261,Female,63,23,10730.76,Debit Card,Johari Bazaar,19-01-2023,Evening,yes,JW32473,,,,
CUST00262,Male,42,15,11700.12,UPI,Pratap Nagar,02-07-2023,Afternoon,yes,PN34546,,,,
CUST00263,Male,59,7,11432.4,Wallet,Shayam Nagar,27-12-2023,Afternoon,yes,SN22345,,,,
CUST00264,Female,50,44,8365.38,Wallet,Pratap Nagar,07-11-2023,Evening,yes,PN34546,,,,
CUST00265,Male,48,26,2623.08,Credit Card,Vaishali Nagar,19-07-2023,Evening,yes,VN32344,,,,
CUST00266,Male,43,4,6291.4,Cash,Pratap Nagar,20-12-2023,Night,yes,PN34546,,,,
CUST00267,Female,45,47,23157.1,Debit Card,Johari Bazaar,24-03-2023,Morning,yes,JW32473,,,,
CUST00268,Female,46,44,6106.96,Credit Card,Bapu Bazaar,03-03-2023,Night,yes,BB30393,,,,
CUST00269,Male,61,23,613.52,Wallet,Bapu Bazaar,07-04-2023,Night,yes,BB30393,,,,
CUST00270,Female,39,4,227.46,Debit Card,Johari Bazaar,22-03-2023,Afternoon,yes,JW32473,,,,
CUST00271,Female,57,10,13039.6,Cash,Shayam Nagar,20-11-2023,Afternoon,yes,SN22345,,,,
CUST00272,Male,42,14,16513.1,Wallet,Malviya Nagar,08-08-2023,Morning,yes,MN25354,,,,
CUST00273,Female,20,9,308.51,UPI,Jhotwara,15-03-2023,Night,yes,JH34565,,,,
CUST00274,Female,43,6,17592.48,Debit Card,C-Scheme,15-07-2023,Night,yes,CS43533,,,,
CUST00275,Male,47,30,7613.76,Cash,Pratap Nagar,01-10-2023,Afternoon,yes,PN34546,,,,
CUST00276,Female,51,19,11317.8,UPI,Vaishali Nagar,07-04-2023,Morning,yes,VN32344,,,,
CUST00277,Male,52,31,7368.25,Cash,Bapu Bazaar,07-10-2023,Evening,yes,BB30393,,,,
CUST00278,Female,63,49,27746.46,UPI,C-Scheme,09-08-2023,Evening,yes,CS43533,,,,
CUST00279,Male,55,7,1204.32,Cash,Jhotwara,05-03-2023,Night,yes,JH34565,,,,
CUST00280,Male,51,19,18943,UPI,Pratap Nagar,10-04-2023,Afternoon,yes,PN34546,,,,
CUST00281,Female,64,33,7762.95,Wallet,Bapu Bazaar,10-08-2023,Morning,yes,BB30393,,,,
CUST00282,Male,64,13,13829.65,Credit Card,Vaishali Nagar,18-01-2023,Afternoon,yes,VN32344,,,,
CUST00283,Male,62,26,4568.84,Wallet,Bapu Bazaar,02-06-2023,Afternoon,yes,BB30393,,,,
CUST00284,Female,40,48,22836.8,Credit Card,C-Scheme,02-03-2023,Afternoon,yes,CS43533,,,,
CUST00285,Female,33,39,3396.66,Wallet,Jhotwara,03-05-2023,Night,yes,JH34565,,,,
CUST00286,Male,32,30,4956.04,Debit Card,Vaishali Nagar,12-09-2023,Morning,yes,VN32344,,,,
CUST00287,Female,39,16,3599.18,Wallet,Jhotwara,18-08-2023,Afternoon,yes,JH34565,,,,
CUST00288,Male,39,14,14818.56,UPI,Johari Bazaar,05-12-2023,Evening,yes,JW32473,,,,
CUST00289,Female,34,18,22412.82,Credit Card,Bapu Bazaar,13-03-2023,Morning,yes,BB30393,,,,
CUST00290,Male,59,3,29461.98,Debit Card,Vaishali Nagar,07-08-2023,Morning,yes,VN32344,,,,
CUST00291,Male,39,40,3869.04,UPI,Jhotwara,04-05-2023,Night,yes,JH34565,,,,
CUST00292,Female,65,44,27566.28,UPI,Jhotwara,18-07-2023,Evening,yes,JH34565,,,,
CUST00293,Female,62,32,3316.42,Wallet,Pratap Nagar,13-09-2023,Night,yes,PN34546,,,,
CUST00294,Male,38,42,887.7,UPI,C-Scheme,19-08-2023,Evening,yes,CS43533,,,,
CUST00295,Female,57,46,5558.66,Debit Card,Malviya Nagar,05-12-2023,Evening,yes,MN25354,,,,
CUST00296,Female,53,20,3190.8,Cash,Bapu Bazaar,16-05-2023,Afternoon,yes,BB30393,,,,
CUST00297,Female,33,29,21231.7,UPI,Shastri Nagar,04-11-2023,Morning,yes,SN34543,,,,
CUST00298,Female,63,3,5334.42,UPI,Pratap Nagar,06-05-2023,Evening,yes,PN34546,,,,
CUST00299,Male,63,46,831.66,Credit Card,Pratap Nagar,30-08-2023,Night,yes,PN34546,,,,
CUST00300,Female,59,12,4310.24,Cash,Pratap Nagar,19-05-2023,Night,yes,PN34546,,,,
CUST00301,Female,34,25,3979.24,Cash,Jhotwara,02-12-2023,Evening,yes,JH34565,,,,
CUST00302,Female,60,25,1976.25,Debit Card,C-Scheme,25-01-2023,Evening,yes,CS43533,,,,
CUST00303,Female,36,33,1719.12,UPI,Shastri Nagar,21-01-2023,Evening,yes,SN34543,,,,
CUST00304,Male,28,29,28667.16,Credit Card,Vaishali Nagar,10-02-2023,Evening,yes,VN32344,,,,
CUST00305,Male,42,12,12630.2,Credit Card,Bapu Bazaar,17-06-2023,Night,yes,BB30393,,,,
CUST00306,Female,27,46,5117.49,Wallet,Johari Bazaar,28-10-2023,Morning,yes,JW32473,,,,
CUST00307,Male,55,33,1344.55,UPI,Mansarovar,17-01-2023,Evening,yes,MS27374,,,,
CUST00308,Male,61,25,489.61,Credit Card,Shastri Nagar,04-01-2023,Evening,yes,SN34543,,,,
CUST00309,Male,39,45,9640.24,Credit Card,Malviya Nagar,31-01-2023,Night,yes,MN25354,,,,
CUST00310,Female,31,40,22322.04,Cash,C-Scheme,14-09-2023,Night,yes,CS43533,,,,
CUST00311,Female,22,14,4123.26,Wallet,Bapu Bazaar,10-04-2023,Evening,yes,BB30393,,,,
CUST00312,Female,27,7,10569.9,UPI,Shayam Nagar,08-06-2023,Evening,yes,SN22345,,,,
CUST00313,Male,19,38,4588.48,Debit Card,Bapu Bazaar,05-01-2023,Afternoon,yes,BB30393,,,,
CUST00314,Female,45,25,4552.69,UPI,Shayam Nagar,04-02-2023,Morning,yes,SN22345,,,,
CUST00315,Female,27,30,431.92,UPI,Shayam Nagar,20-12-2023,Evening,yes,SN22345,,,,
CUST00316,Female,49,18,11928.54,Credit Card,Johari Bazaar,23-12-2023,Afternoon,yes,JW32473,,,,
CUST00317,Female,56,31,1426.82,UPI,Mansarovar,25-02-2023,Afternoon,yes,MS27374,,,,
CUST00318,Female,50,47,4390.68,Cash,Pratap Nagar,01-02-2023,Morning,yes,PN34546,,,,
CUST00319,Male,45,33,1647.91,Debit Card,Johari Bazaar,21-10-2023,Morning,yes,JW32473,,,,
CUST00320,Female,37,24,2167.12,UPI,Pratap Nagar,18-06-2023,Afternoon,yes,PN34546,,,,
CUST00321,Male,39,1,12331.92,Wallet,Shayam Nagar,25-05-2023,Afternoon,yes,SN22345,,,,
CUST00322,Female,53,18,11407.23,Cash,Vaishali Nagar,27-01-2023,Evening,yes,VN32344,,,,
CUST00323,Female,56,8,14160.44,UPI,Mansarovar,03-02-2023,Afternoon,yes,MS27374,,,,
CUST00324,Female,40,11,2885.96,UPI,Shayam Nagar,10-08-2023,Evening,yes,SN22345,,,,
CUST00325,Female,57,27,10216.25,Debit Card,Vaishali Nagar,21-07-2023,Night,yes,VN32344,,,,
CUST00326,Female,58,7,2672.86,Cash,Malviya Nagar,25-02-2023,Afternoon,yes,MN25354,,,,
CUST00327,Male,55,2,4828.71,Debit Card,C-Scheme,30-12-2023,Night,yes,CS43533,,,,
CUST00328,Female,53,17,5981.22,Cash,Pratap Nagar,27-09-2023,Morning,yes,PN34546,,,,
CUST00329,Female,33,37,276.77,Cash,Mansarovar,25-08-2023,Evening,yes,MS27374,,,,
CUST00330,Male,58,47,8575.26,Credit Card,Jhotwara,09-07-2023,Afternoon,yes,JH34565,,,,
CUST00331,Male,58,49,16227.32,Wallet,Johari Bazaar,30-04-2023,Morning,yes,JW32473,,,,
CUST00332,Male,41,6,138.93,Credit Card,Vaishali Nagar,25-06-2023,Night,yes,VN32344,,,,
CUST00333,Male,62,34,20253.96,Wallet,Jhotwara,10-06-2023,Night,yes,JH34565,,,,
CUST00334,Female,41,40,7797.3,Wallet,Bapu Bazaar,04-11-2023,Night,yes,BB30393,,,,
CUST00335,Male,35,42,6862.22,Wallet,Pratap Nagar,24-09-2023,Afternoon,yes,PN34546,,,,
CUST00336,Female,46,43,8149.26,Cash,Jhotwara,14-10-2023,Night,yes,JH34565,,,,
CUST00337,Male,39,30,13239.5,Debit Card,Shastri Nagar,15-09-2023,Afternoon,yes,SN34543,,,,
CUST00338,Female,18,26,10242.24,Wallet,Mansarovar,25-03-2023,Afternoon,yes,MS27374,,,,
CUST00339,Male,65,13,2379.6,Debit Card,Shastri Nagar,02-01-2023,Morning,yes,SN34543,,,,
CUST00340,Female,55,6,4596.02,Wallet,Jhotwara,07-03-2023,Morning,yes,JH34565,,,,
CUST00341,Male,37,40,10639.17,Wallet,Mansarovar,21-02-2023,Night,yes,MS27374,,,,
CUST00342,Male,48,7,1748.02,Credit Card,Pratap Nagar,15-12-2023,Evening,yes,PN34546,,,,
CUST00343,Male,42,45,24021.7,Credit Card,Johari Bazaar,08-01-2023,Morning,yes,JW32473,,,,
CUST00344,Male,24,11,5666.64,UPI,Mansarovar,05-05-2023,Morning,yes,MS27374,,,,
CUST00345,Female,35,10,7925.65,Wallet,Jhotwara,31-08-2023,Night,yes,JH34565,,,,
CUST00346,Female,55,35,2619.85,Wallet,Mansarovar,15-12-2023,Night,yes,MS27374,,,,
CUST00347,Male,40,14,11462.64,Cash,C-Scheme,07-07-2023,Afternoon,yes,CS43533,,,,
CUST00348,Male,47,39,4337.78,Debit Card,Shayam Nagar,12-12-2023,Morning,yes,SN22345,,,,
CUST00349,Male,57,40,5755.95,Credit Card,Pratap Nagar,15-09-2023,Afternoon,yes,PN34546,,,,
CUST00350,Female,47,14,4658.38,Debit Card,Malviya Nagar,20-07-2023,Morning,yes,MN25354,,,,
CUST00351,Female,23,28,4560.06,Wallet,Johari Bazaar,04-07-2023,Afternoon,yes,JW32473,,,,
CUST00352,Female,31,48,15275,Credit Card,Vaishali Nagar,09-12-2023,Evening,yes,VN32344,,,,
CUST00353,Male,64,9,2309.84,Wallet,Malviya Nagar,27-07-2023,Afternoon,yes,MN25354,,,,
CUST00354,Female,32,15,1052.64,Cash,Johari Bazaar,10-01-2023,Morning,yes,JW32473,,,,
CUST00355,Female,65,45,3559.56,Credit Card,C-Scheme,26-07-2023,Afternoon,yes,CS43533,,,,
CUST00356,Male,54,42,3562.99,Cash,Shastri Nagar,25-09-2023,Afternoon,yes,SN34543,,,,
CUST00357,Female,29,48,9654.52,Debit Card,Shastri Nagar,23-12-2023,Morning,yes,SN34543,,,,
CUST00358,Female,35,10,11280.54,Debit Card,Malviya Nagar,24-11-2023,Night,yes,MN25354,,,,
CUST00359,Female,28,34,1355.22,Wallet,Malviya Nagar,19-09-2023,Night,yes,MN25354,,,,
CUST00360,Female,40,30,1257.26,Cash,Jhotwara,04-01-2023,Morning,yes,JH34565,,,,
CUST00361,Male,40,28,2772.54,UPI,Jhotwara,11-06-2023,Afternoon,yes,JH34565,,,,
CUST00362,Female,49,44,17592.54,UPI,Pratap Nagar,14-02-2023,Night,yes,PN34546,,,,
CUST00363,Male,59,14,1092.48,Debit Card,Shastri Nagar,17-02-2023,Morning,yes,SN34543,,,,
CUST00364,Female,27,7,10452.4,Credit Card,Johari Bazaar,20-05-2023,Evening,yes,JW32473,,,,
CUST00365,Female,27,8,3369.55,Debit Card,Shastri Nagar,20-09-2023,Night,yes,SN34543,,,,
CUST00366,Female,43,13,9804.52,UPI,C-Scheme,12-04-2023,Evening,yes,CS43533,,,,
CUST00367,Male,19,10,2261.26,Credit Card,Shayam Nagar,15-01-2023,Night,yes,SN22345,,,,
CUST00368,Female,20,12,3462.71,Cash,Shayam Nagar,25-12-2023,Afternoon,yes,SN22345,,,,
CUST00369,Male,29,27,18913.02,Wallet,C-Scheme,17-12-2023,Afternoon,yes,CS43533,,,,
CUST00370,Male,44,49,653.36,Debit Card,C-Scheme,08-09-2023,Morning,yes,CS43533,,,,
CUST00371,Male,39,18,6623.36,Cash,Vaishali Nagar,15-12-2023,Night,yes,VN32344,,,,
CUST00372,Male,56,38,4523.19,Credit Card,Vaishali Nagar,07-06-2023,Night,yes,VN32344,,,,
CUST00373,Female,26,28,13425.25,Debit Card,Johari Bazaar,20-03-2023,Evening,yes,JW32473,,,,
CUST00374,Female,25,25,11482.62,Wallet,Shastri Nagar,29-04-2023,Afternoon,yes,SN34543,,,,
CUST00375,Female,38,33,2463.88,Debit Card,Johari Bazaar,03-08-2023,Afternoon,yes,JW32473,,,,
CUST00376,Male,47,17,7767.25,Debit Card,Johari Bazaar,09-01-2023,Night,yes,JW32473,,,,
CUST00377,Female,33,18,3427.44,Cash,Mansarovar,09-10-2023,Morning,yes,MS27374,,,,
CUST00378,Female,19,2,3433.1,Debit Card,Mansarovar,02-06-2023,Morning,yes,MS27374,,,,
CUST00379,Male,25,39,16498.32,Cash,Malviya Nagar,26-04-2023,Night,yes,MN25354,,,,
CUST00380,Male,24,43,11927.1,Credit Card,Shayam Nagar,21-10-2023,Evening,yes,SN22345,,,,
CUST00381,Female,30,4,16637.82,Debit Card,Bapu Bazaar,10-05-2023,Night,yes,BB30393,,,,
CUST00382,Male,39,17,871.39,Wallet,Mansarovar,13-06-2023,Evening,yes,MS27374,,,,
CUST00383,Male,23,37,17181.64,Credit Card,Jhotwara,15-04-2023,Afternoon,yes,JH34565,,,,
CUST00384,Male,56,34,3493.7,Cash,Shastri Nagar,15-01-2023,Morning,yes,SN34543,,,,
CUST00385,Male,22,20,4936.44,Credit Card,Malviya Nagar,31-01-2023,Night,yes,MN25354,,,,
CUST00386,Female,21,45,19673.85,UPI,Mansarovar,28-07-2023,Evening,yes,MS27374,,,,
CUST00387,Female,64,27,19974.42,Credit Card,Mansarovar,25-06-2023,Morning,yes,MS27374,,,,
CUST00388,Male,28,43,10338.44,Debit Card,Malviya Nagar,24-03-2023,Night,yes,MN25354,,,,
CUST00389,Female,55,37,8956.56,UPI,Malviya Nagar,29-07-2023,Night,yes,MN25354,,,,
CUST00390,Female,23,3,8868.87,Wallet,Johari Bazaar,17-08-2023,Night,yes,JW32473,,,,
CUST00391,Male,64,21,5218.16,Wallet,Mansarovar,14-04-2023,Night,yes,MS27374,,,,
CUST00392,Female,61,18,19613.76,Debit Card,Bapu Bazaar,28-12-2023,Afternoon,yes,BB30393,,,,
CUST00393,Male,34,7,10497.88,Cash,Vaishali Nagar,04-10-2023,Evening,yes,VN32344,,,,
CUST00394,Male,53,9,2188.95,Debit Card,Jhotwara,11-07-2023,Morning,yes,JH34565,,,,
CUST00395,Female,46,46,7007.46,UPI,Pratap Nagar,17-07-2023,Evening,yes,PN34546,,,,
CUST00396,Male,48,26,4139.6,Credit Card,C-Scheme,23-11-2023,Night,yes,CS43533,,,,
CUST00397,Female,58,50,13669.95,Cash,Mansarovar,12-07-2023,Night,yes,MS27374,,,,
CUST00398,Male,51,24,4728.44,Wallet,Johari Bazaar,12-09-2023,Afternoon,yes,JW32473,,,,
CUST00399,Female,32,6,2199.16,UPI,Jhotwara,13-05-2023,Evening,yes,JH34565,,,,
CUST00400,Male,38,27,2444.86,Wallet,Pratap Nagar,07-08-2023,Evening,yes,PN34546,,,,
CUST00401,Female,43,39,11526.75,Debit Card,Bapu Bazaar,29-09-2023,Afternoon,yes,BB30393,,,,
CUST00402,Female,27,8,19254.72,Debit Card,Malviya Nagar,28-08-2023,Morning,yes,MN25354,,,,
CUST00403,Female,60,23,5881.05,Credit Card,C-Scheme,28-06-2023,Evening,yes,CS43533,,,,
CUST00404,Female,36,26,8080.54,Credit Card,Bapu Bazaar,05-11-2023,Afternoon,yes,BB30393,,,,
CUST00405,Female,53,32,12940.02,Credit Card,Bapu Bazaar,24-02-2023,Morning,yes,BB30393,,,,
CUST00406,Female,64,17,11717.15,Debit Card,Shayam Nagar,05-02-2023,Morning,yes,SN22345,,,,
CUST00407,Female,38,1,10672.7,Debit Card,Malviya Nagar,19-04-2023,Afternoon,yes,MN25354,,,,
CUST00408,Male,47,40,1193.44,Cash,Johari Bazaar,03-01-2023,Morning,yes,JW32473,,,,
CUST00409,Male,41,13,883.34,Cash,Shayam Nagar,13-03-2023,Night,yes,SN22345,,,,
CUST00410,Female,45,39,328.24,UPI,Shastri Nagar,25-12-2023,Night,yes,SN34543,,,,
CUST00411,Female,40,3,15544.38,Wallet,Vaishali Nagar,18-03-2023,Morning,yes,VN32344,,,,
CUST00412,Female,31,4,23967.85,UPI,Mansarovar,12-01-2023,Morning,yes,MS27374,,,,
CUST00413,Male,35,38,3198.78,Cash,Jhotwara,01-06-2023,Night,yes,JH34565,,,,
CUST00414,Male,39,32,7668.03,Cash,Bapu Bazaar,05-11-2023,Night,yes,BB30393,,,,
CUST00415,Male,48,48,5817.56,Debit Card,Shayam Nagar,27-08-2023,Evening,yes,SN22345,,,,
CUST00416,Male,65,11,10698.44,Debit Card,Mansarovar,21-05-2023,Afternoon,yes,MS27374,,,,
CUST00417,Male,36,46,4159.08,Debit Card,Shastri Nagar,13-02-2023,Afternoon,yes,SN34543,,,,
CUST00418,Female,52,31,8098.32,UPI,Bapu Bazaar,06-01-2023,Evening,yes,BB30393,,,,
CUST00419,Male,52,13,18133.16,UPI,Vaishali Nagar,18-02-2023,Afternoon,yes,VN32344,,,,
CUST00420,Male,23,8,24780.3,Cash,Shayam Nagar,22-06-2023,Afternoon,yes,SN22345,,,,
CUST00421,Female,61,8,1299.12,UPI,Jhotwara,11-06-2023,Night,yes,JH34565,,,,
CUST00422,Female,35,43,11082.3,Cash,Shayam Nagar,29-05-2023,Afternoon,yes,SN22345,,,,
CUST00423,Male,37,3,8740.38,UPI,Johari Bazaar,18-12-2023,Afternoon,yes,JW32473,,,,
CUST00424,Female,56,45,14370.4,UPI,Mansarovar,14-07-2023,Evening,yes,MS27374,,,,
CUST00425,Female,45,32,9767.2,Debit Card,Shastri Nagar,26-12-2023,Morning,yes,SN34543,,,,
CUST00426,Female,40,17,351.44,Credit Card,Johari Bazaar,05-08-2023,Morning,yes,JW32473,,,,
CUST00427,Female,44,3,5259.56,Credit Card,Johari Bazaar,19-12-2023,Evening,yes,JW32473,,,,
CUST00428,Male,30,41,7175.8,Wallet,Vaishali Nagar,17-09-2023,Evening,yes,VN32344,,,,
CUST00429,Female,65,38,14301.9,Credit Card,Shayam Nagar,19-11-2023,Evening,yes,SN22345,,,,
CUST00430,Male,57,32,3189.94,UPI,Shastri Nagar,16-03-2023,Night,yes,SN34543,,,,
CUST00431,Female,40,6,18046.8,Wallet,Johari Bazaar,12-11-2023,Evening,yes,JW32473,,,,
CUST00432,Female,25,25,1763.84,Credit Card,Jhotwara,31-03-2023,Morning,yes,JH34565,,,,
CUST00433,Male,60,24,2079.54,UPI,Shastri Nagar,23-02-2023,Night,yes,SN34543,,,,
CUST00434,Male,37,18,6297.84,Cash,Malviya Nagar,19-09-2023,Afternoon,yes,MN25354,,,,
CUST00435,Female,23,8,13829.85,Wallet,Pratap Nagar,24-10-2023,Evening,yes,PN34546,,,,
CUST00436,Female,40,31,151.53,Wallet,Shayam Nagar,26-12-2023,Evening,yes,SN22345,,,,
CUST00437,Female,30,44,6058.5,Credit Card,Jhotwara,06-07-2023,Night,yes,JH34565,,,,
CUST00438,Male,23,47,4926.61,Debit Card,Shayam Nagar,13-11-2023,Night,yes,SN22345,,,,
CUST00439,Female,54,40,12829.68,Debit Card,Shastri Nagar,24-07-2023,Morning,yes,SN34543,,,,
CUST00440,Female,26,18,6909.66,Credit Card,Shayam Nagar,31-01-2023,Night,yes,SN22345,,,,
CUST00441,Female,55,17,3617.62,Debit Card,Pratap Nagar,08-12-2023,Evening,yes,PN34546,,,,
CUST00442,Female,48,47,15305.64,Credit Card,C-Scheme,22-07-2023,Night,yes,CS43533,,,,
CUST00443,Female,21,19,4290.93,Debit Card,Jhotwara,13-05-2023,Evening,yes,JH34565,,,,
CUST00444,Female,35,27,18920.4,Wallet,Johari Bazaar,22-09-2023,Afternoon,yes,JW32473,,,,
CUST00445,Male,28,28,2778.9,UPI,Malviya Nagar,10-07-2023,Morning,yes,MN25354,,,,
CUST00446,Female,39,41,4762.64,Credit Card,Jhotwara,29-01-2023,Night,yes,JH34565,,,,
CUST00447,Female,57,2,17828.1,Cash,Pratap Nagar,05-04-2023,Night,yes,PN34546,,,,
CUST00448,Male,65,12,4546.16,Credit Card,Jhotwara,05-01-2023,Night,yes,JH34565,,,,
CUST00449,Male,62,21,7008.09,UPI,Pratap Nagar,26-04-2023,Night,yes,PN34546,,,,
CUST00450,Female,43,46,3898.32,Cash,Bapu Bazaar,30-04-2023,Afternoon,yes,BB30393,,,,
CUST00451,Male,48,12,25510.56,Credit Card,Mansarovar,06-10-2023,Morning,yes,MS27374,,,,
CUST00452,Male,29,12,15610.68,Cash,Pratap Nagar,01-05-2023,Morning,yes,PN34546,,,,
CUST00453,Female,49,21,3146.39,UPI,Pratap Nagar,16-07-2023,Afternoon,yes,PN34546,,,,
CUST00454,Male,30,27,8593.04,Wallet,Bapu Bazaar,03-07-2023,Night,yes,BB30393,,,,
CUST00455,Male,21,8,2005.71,UPI,Malviya Nagar,11-12-2023,Afternoon,yes,MN25354,,,,
CUST00456,Male,50,24,6302.28,Debit Card,Shayam Nagar,25-02-2023,Afternoon,yes,SN22345,,,,
CUST00457,Male,54,11,3944.94,Cash,Malviya Nagar,22-10-2023,Afternoon,yes,MN25354,,,,
CUST00458,Male,36,11,2445.69,Cash,Malviya Nagar,16-04-2023,Afternoon,yes,MN25354,,,,
CUST00459,Male,48,2,11732.92,Credit Card,Bapu Bazaar,30-05-2023,Afternoon,yes,BB30393,,,,
CUST00460,Female,56,26,3530.6,UPI,Jhotwara,14-07-2023,Morning,yes,JH34565,,,,
CUST00461,Male,53,42,4059.5,Wallet,Bapu Bazaar,28-09-2023,Afternoon,yes,BB30393,,,,
CUST00462,Male,63,31,27186.42,Credit Card,Bapu Bazaar,31-07-2023,Morning,yes,BB30393,,,,
CUST00463,Female,30,41,17166.8,Cash,Shayam Nagar,08-10-2023,Afternoon,yes,SN22345,,,,
CUST00464,Female,55,25,8625.28,Credit Card,Shayam Nagar,25-05-2023,Night,yes,SN22345,,,,
CUST00465,Female,23,43,16757.16,UPI,C-Scheme,21-10-2023,Morning,yes,CS43533,,,,
CUST00466,Male,18,35,2320.12,Wallet,Vaishali Nagar,16-02-2023,Afternoon,yes,VN32344,,,,
CUST00467,Male,54,39,18419.84,UPI,Jhotwara,09-04-2023,Afternoon,yes,JH34565,,,,
CUST00468,Female,60,46,4197.74,Debit Card,Johari Bazaar,20-07-2023,Night,yes,JW32473,,,,
CUST00469,Female,65,39,9534.45,Debit Card,C-Scheme,30-04-2023,Afternoon,yes,CS43533,,,,
CUST00470,Male,36,5,22986.55,UPI,Jhotwara,24-05-2023,Evening,yes,JH34565,,,,
CUST00471,Male,62,19,25104.84,UPI,Bapu Bazaar,17-10-2023,Morning,yes,BB30393,,,,
CUST00472,Male,33,8,4691.68,Debit Card,Bapu Bazaar,21-09-2023,Evening,yes,BB30393,,,,
CUST00473,Male,48,16,7555.46,UPI,Shayam Nagar,12-08-2023,Evening,yes,SN22345,,,,
CUST00474,Female,25,2,1702.56,UPI,Shayam Nagar,06-07-2023,Night,yes,SN22345,,,,
CUST00475,Male,62,7,26188.38,UPI,Shastri Nagar,11-01-2023,Morning,yes,SN34543,,,,
CUST00476,Male,37,18,13462.4,UPI,Shayam Nagar,18-06-2023,Afternoon,yes,SN22345,,,,
CUST00477,Male,32,31,1041.4,Debit Card,Mansarovar,22-11-2023,Afternoon,yes,MS27374,,,,
CUST00478,Male,24,18,311.04,Debit Card,C-Scheme,27-03-2023,Evening,yes,CS43533,,,,
CUST00479,Female,31,24,18749.25,Cash,Jhotwara,03-10-2023,Morning,yes,JH34565,,,,
CUST00480,Male,33,8,6538.2,Cash,C-Scheme,01-05-2023,Evening,yes,CS43533,,,,
CUST00481,Male,41,22,21492.6,Debit Card,Mansarovar,06-08-2023,Night,yes,MS27374,,,,
CUST00482,Male,48,43,492.79,UPI,Shayam Nagar,12-06-2023,Afternoon,yes,SN22345,,,,
CUST00483,Male,21,22,4523.08,Cash,Pratap Nagar,29-04-2023,Afternoon,yes,PN34546,,,,
CUST00484,Female,22,43,8859.66,Debit Card,Shastri Nagar,30-03-2023,Night,yes,SN34543,,,,
CUST00485,Female,18,30,6711.66,Credit Card,Jhotwara,12-07-2023,Morning,yes,JH34565,,,,
CUST00486,Female,27,14,1230.71,Cash,Malviya Nagar,22-04-2023,Morning,yes,MN25354,,,,
CUST00487,Female,25,39,6608,Debit Card,Malviya Nagar,04-12-2023,Night,yes,MN25354,,,,
CUST00488,Male,63,7,3241.76,Cash,Malviya Nagar,28-12-2023,Afternoon,yes,MN25354,,,,
CUST00489,Female,41,48,4446,Cash,Malviya Nagar,28-06-2023,Evening,yes,MN25354,,,,
CUST00490,Female,42,41,8798.1,Credit Card,Jhotwara,12-12-2023,Morning,yes,JH34565,,,,
CUST00491,Female,18,39,4483.84,Wallet,Shayam Nagar,14-11-2023,Night,yes,SN22345,,,,
CUST00492,Female,36,1,19899.45,Cash,Vaishali Nagar,06-09-2023,Morning,yes,VN32344,,,,
CUST00493,Female,28,14,490.26,Debit Card,Shayam Nagar,10-08-2023,Morning,yes,SN22345,,,,
CUST00494,Female,32,36,4312.9,Credit Card,Shastri Nagar,16-11-2023,Afternoon,yes,SN34543,,,,
CUST00495,Male,31,11,14129.24,Credit Card,Shayam Nagar,23-01-2023,Afternoon,yes,SN22345,,,,
CUST00496,Male,21,33,2140.63,UPI,Johari Bazaar,07-11-2023,Afternoon,yes,JW32473,,,,
CUST00497,Male,64,24,6556.05,UPI,Johari Bazaar,08-06-2023,Evening,yes,JW32473,,,,
CUST00498,Female,54,42,584.92,Cash,Malviya Nagar,21-07-2023,Afternoon,yes,MN25354,,,,
CUST00499,Female,65,8,7307,UPI,Malviya Nagar,02-08-2023,Night,yes,MN25354,,,,
CUST00500,Female,29,40,2047.25,Cash,C-Scheme,19-03-2023,Afternoon,yes,CS43533,,,,
CUST00501,Male,44,37,8687.65,Cash,Shayam Nagar,23-12-2023,Afternoon,yes,SN22345,,,,
CUST00502,Female,55,38,4456.48,UPI,Jhotwara,26-09-2023,Morning,yes,JH34565,,,,
CUST00503,Female,40,36,21386.7,Debit Card,Pratap Nagar,17-07-2023,Morning,yes,PN34546,,,,
CUST00504,Male,58,40,2901.64,Cash,C-Scheme,03-07-2023,Afternoon,yes,CS43533,,,,
CUST00505,Female,57,26,11667.36,Cash,Bapu Bazaar,07-04-2023,Morning,yes,BB30393,,,,
CUST00506,Female,59,49,2514.9,Cash,Malviya Nagar,08-07-2023,Evening,yes,MN25354,,,,
CUST00507,Female,43,4,13221.5,Cash,Shayam Nagar,21-09-2023,Evening,yes,SN22345,,,,
CUST00508,Male,29,44,9955.25,Cash,Mansarovar,15-10-2023,Afternoon,yes,MS27374,,,,
